,Worldwide Gross,Production Budget,Runtime,Wknd 1 # Theaters,Critic Rate,Audience Rate,genre_Adventure,genre_Black Comedy,genre_Comedy,genre_Concert/Performance,genre_Documentary,genre_Drama,genre_Horror,genre_Musical,genre_Romantic Comedy,genre_Thriller/Suspense,genre_Western,mpaa_NC-17,mpaa_PG,mpaa_PG-13,mpaa_R,release_season_Spring,release_season_Summer,release_season_Winter
1417,337700000,20000000,134.0,270.0,96,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1418,276665036,20000000,102.0,2326.0,46,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1419,318000141,20000000,111.0,2903.0,86,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1420,164675402,20000000,105.0,2801.0,34,49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1421,275726716,20000000,118.0,1497.0,95,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1422,183097323,20000000,95.0,1768.0,85,85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1423,171685793,20000000,93.0,3081.0,64,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1424,170605198,20000000,101.0,3215.0,60,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1425,208900376,20000000,116.0,640.0,52,38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1426,154218168,20000000,91.0,3215.0,41,52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1427,93931360,20000000,96.0,3465.0,23,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1428,175507800,20000000,110.0,29.0,89,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1429,131945303,20000000,110.0,2614.0,92,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1430,181025343,20000000,133.0,19.0,96,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1431,56398162,20000000,118.0,1836.0,82,70,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1432,205445075,20000000,110.0,2704.0,58,74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1433,54402054,20000000,112.0,2661.0,90,68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1434,53976987,20000000,107.0,1023.0,89,91,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1435,66776908,20000000,123.0,19.0,99,86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1436,81461343,20000000,97.0,2831.0,8,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1437,90206716,20000000,128.0,5.0,96,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1438,43658157,20000000,111.0,2855.0,34,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1439,61672748,20000000,96.0,2538.0,64,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1440,46169871,20000000,107.0,2915.0,52,71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1441,81424988,20000000,82.0,3233.0,4,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1442,67950723,20000000,103.0,2823.0,66,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1443,36265745,20000000,89.0,2875.0,68,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1444,73135439,20000000,108.0,1353.0,93,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1445,47666013,20000000,92.0,2654.0,19,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1446,132121212,20000000,143.0,7.0,69,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1447,41296320,20000000,103.0,2868.0,41,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1448,78613981,20000000,86.0,3402.0,4,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1449,57293371,20000000,128.0,36.0,94,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1450,46604054,20000000,113.0,1826.0,76,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1451,47881663,20000000,114.0,1183.0,91,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1452,65454793,20000000,107.0,2467.0,36,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1453,47508505,20000000,109.0,1551.0,89,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1454,25728961,20000000,108.0,2004.0,63,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1455,32838945,20000000,105.0,2548.0,17,43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1456,30703845,20000000,97.0,2612.0,50,59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1457,48958353,20000000,88.0,2625.0,16,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1458,34614964,20000000,105.0,2896.0,15,58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1459,38164784,20000000,97.0,2681.0,3,62,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1460,39686769,20000000,109.0,2473.0,38,49,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1461,30808558,20000000,111.0,2392.0,39,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1462,34787111,20000000,101.0,2604.0,14,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1463,56822960,20000000,149.0,4.0,82,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1464,17807569,20000000,101.0,3004.0,25,53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1465,55975672,20000000,94.0,2933.0,5,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1466,22119269,20000000,104.0,1000.0,63,73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1467,23661038,20000000,88.0,1915.0,40,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1468,33943049,20000000,110.0,2308.0,38,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1469,30163785,20000000,106.0,3002.0,23,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1470,32632668,20000000,100.0,3003.0,29,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1471,14566246,20000000,99.0,2445.0,8,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1472,13725032,20000000,123.0,909.0,19,78,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1473,23390380,20000000,115.0,2205.0,54,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1474,15466961,20000000,102.0,1510.0,58,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1475,12722313,20000000,132.0,1500.0,58,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1476,28270399,20000000,115.0,2021.0,88,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1477,9537120,20000000,86.0,2311.0,77,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1478,9208876,20000000,100.0,2133.0,46,53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1479,16723377,20000000,109.0,2008.0,6,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1480,8692898,20000000,148.0,5.0,74,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1481,18273009,20000000,107.0,2538.0,28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1482,6947084,20000000,86.0,1208.0,2,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1483,17684355,20000000,106.0,1045.0,22,79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1484,8300821,20000000,115.0,2002.0,31,70,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1485,6071433,20000000,125.0,4.0,89,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1486,14807531,20000000,99.0,4.0,77,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1487,7405084,20000000,100.0,17.0,69,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1488,4705922,20000000,105.0,810.0,44,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1489,25361206,20000000,93.0,1511.0,5,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1490,2246000,20000000,118.0,1565.0,33,79,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1491,5345869,20000000,107.0,301.0,38,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1492,6093725,20000000,107.0,875.0,8,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1493,1065907,20000000,88.0,2160.0,27,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1494,2282710,20000000,115.0,8.0,64,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1495,873617,20000000,101.0,2.0,33,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1496,3445926,20000000,122.0,10.0,34,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1497,277943,20000000,109.0,5.0,30,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1498,14883495,20000000,106.0,100.0,15,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1499,16498827,19700000,150.0,2.0,85,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1500,2406666,19100000,109.0,5.0,56,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1501,385524862,19000000,116.0,1419.0,96,94,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1502,424200000,19000000,181.0,14.0,82,87,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1503,277200000,19000000,88.0,2912.0,53,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1504,215448997,19000000,92.0,3049.0,44,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1505,124146164,19000000,85.0,3103.0,82,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1506,58571513,19000000,113.0,1246.0,77,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1507,65090541,19000000,92.0,2710.0,28,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1508,56445534,19000000,101.0,2477.0,71,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1509,45005151,19000000,122.0,1638.0,51,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1510,49858465,19000000,101.0,2012.0,40,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1511,76086711,19000000,127.0,4.0,46,73,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1512,34352162,19000000,114.0,1713.0,94,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1513,7576604,19000000,114.0,2003.0,28,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1514,5714913,19000000,121.0,2515.0,33,61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1515,109175673,18500000,89.0,3323.0,23,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1516,32679264,18500000,100.0,1707.0,58,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1517,13711903,18500000,119.0,1126.0,49,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1518,270594534,18000000,91.0,3279.0,62,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1519,261443242,18000000,82.0,837.0,91,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1520,351620129,18000000,101.0,2360.0,77,67,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1521,151668774,18000000,104.0,1132.0,97,82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1522,144529078,18000000,119.0,2981.0,45,60,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1523,77147031,18000000,93.0,2005.0,78,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1524,98267558,18000000,107.0,1623.0,78,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1525,91651878,18000000,94.0,3133.0,28,56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1526,60264805,18000000,100.0,2221.0,19,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1527,67683989,18000000,87.0,2187.0,70,77,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1528,73695194,18000000,99.0,3167.0,47,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1529,47158652,18000000,106.0,2214.0,46,76,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1530,43308707,18000000,83.0,2317.0,46,61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1531,102912961,18000000,98.0,6.0,91,77,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1532,77635035,18000000,111.0,1795.0,91,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1533,40487973,18000000,100.0,1603.0,65,44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1534,42167286,18000000,107.0,2603.0,19,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1535,19739000,18000000,109.0,920.0,65,63,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1536,60217171,18000000,93.0,4.0,93,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1537,21361109,18000000,113.0,1506.0,43,82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1538,26131410,18000000,127.0,2381.0,27,40,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1539,17360801,18000000,93.0,1762.0,19,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1540,14189810,18000000,111.0,2584.0,34,54,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1541,11813989,18000000,89.0,2130.0,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1542,5828466,18000000,126.0,623.0,92,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1543,25941437,18000000,117.0,33.0,55,77,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1544,23910210,18000000,116.0,4.0,67,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1545,4100000,18000000,113.0,5.0,69,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1546,6841142,18000000,102.0,5.0,84,69,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1547,9082906,18000000,93.0,305.0,79,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1548,1199510,18000000,97.0,1118.0,25,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1549,157002,18000000,123.0,2.0,94,85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1550,2401413,18000000,105.0,2.0,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1551,14518884,17700000,118.0,2.0,29,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1552,169955142,17500000,112.0,2948.0,88,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1553,90508336,17500000,103.0,2032.0,29,70,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1554,148586910,17500000,98.0,2470.0,27,76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1555,7285135,17500000,95.0,1516.0,49,51,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1556,207765056,17000000,104.0,1678.0,83,77,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1557,72835710,17000000,122.0,2024.0,69,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1558,92670237,17000000,97.0,3105.0,25,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1559,116044347,17000000,112.0,335.0,80,83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1560,97778356,17000000,91.0,3025.0,61,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1561,133735284,17000000,91.0,2808.0,36,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1562,45707924,17000000,128.0,2755.0,80,88,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1563,57263440,17000000,107.0,2218.0,29,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1564,38028230,17000000,86.0,1952.0,21,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1565,24719879,17000000,95.0,1973.0,34,44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1566,21170563,17000000,107.0,1602.0,62,86,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1567,10637281,17000000,82.0,810.0,3,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1568,5631474,17000000,80.0,3.0,90,79,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1569,2110050,17000000,102.0,5.0,76,53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1570,1973945,17000000,119.0,105.0,52,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1571,7155967,16800000,111.0,1761.0,47,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1572,2281089,16800000,115.0,4.0,32,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1573,58011485,16500000,102.0,2080.0,50,78,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1574,43848100,16500000,125.0,730.0,78,81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1575,239500000,16400000,128.0,687.0,85,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1576,246400000,16000000,106.0,2447.0,66,84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1577,53977250,16000000,129.0,3.0,96,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1578,68582095,16000000,94.0,4.0,94,86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1579,128256712,16000000,100.0,4.0,97,87,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1580,52545707,16000000,91.0,2534.0,4,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1581,30987695,16000000,91.0,2638.0,11,63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1582,104504817,16000000,97.0,692.0,81,74,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1583,56506120,16000000,113.0,2212.0,27,68,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1584,12519804,16000000,115.0,2055.0,54,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1585,3442853,16000000,120.0,4.0,81,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1586,22594052,16000000,101.0,4.0,68,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1587,7585011,16000000,120.0,3.0,87,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1588,1705908,16000000,119.0,17.0,32,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1589,1467278,16000000,106.0,3.0,70,71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1590,94812,16000000,92.0,1.0,53,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1591,12930343,15250000,96.0,1945.0,86,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1592,476684675,15000000,103.0,1202.0,55,79,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1593,316300000,15000000,105.0,1532.0,83,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1594,356800601,15000000,110.0,1028.0,55,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1595,177200000,15000000,116.0,943.0,89,81,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1596,167780960,15000000,102.0,1006.0,74,47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1597,430821168,15000000,118.0,4.0,95,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1598,356258047,15000000,121.0,16.0,88,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1599,213514672,15000000,120.0,16.0,97,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1600,216600000,15000000,105.0,1396.0,34,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1601,173046663,15000000,111.0,1413.0,79,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1602,160903019,15000000,92.0,3336.0,60,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1603,93589701,15000000,152.0,192.0,88,94,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1604,227773686,15000000,113.0,4.0,90,91,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1605,148095566,15000000,109.0,2647.0,65,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1606,128955898,15000000,95.0,2855.0,66,54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1607,63706632,15000000,104.0,2233.0,72,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1608,64252038,15000000,105.0,3.0,85,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1609,57907734,15000000,95.0,2511.0,56,61,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1610,61788393,15000000,98.0,2902.0,65,53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1611,57586606,15000000,109.0,2730.0,85,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1612,62401343,15000000,82.0,2365.0,29,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1613,52501541,15000000,119.0,21.0,90,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1614,122147772,15000000,123.0,5.0,79,84,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1615,78054825,15000000,100.0,2886.0,92,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1616,34499204,15000000,86.0,2503.0,31,53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1617,38512850,15000000,105.0,3025.0,19,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1618,30261293,15000000,123.0,1171.0,79,86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1619,30138912,15000000,114.0,2673.0,17,72,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1620,43111725,15000000,155.0,2.0,92,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1621,34820335,15000000,108.0,2776.0,34,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1622,47011449,15000000,140.0,4.0,80,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1623,20609977,15000000,98.0,2658.0,76,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1624,20601987,15000000,120.0,2.0,22,53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1625,46189568,15000000,127.0,1207.0,81,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1626,36068890,15000000,121.0,361.0,87,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1627,49894223,15000000,130.0,4.0,98,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1628,22018988,15000000,95.0,1868.0,49,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1629,39238443,15000000,97.0,2424.0,74,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1630,59168692,15000000,107.0,1721.0,36,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1631,10951153,15000000,118.0,1252.0,66,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1632,9307166,15000000,95.0,2041.0,37,49,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1633,19153568,15000000,108.0,1355.0,79,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1634,34533783,15000000,107.0,28.0,84,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1635,9300336,15000000,106.0,25.0,51,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1636,8767338,15000000,102.0,2784.0,40,46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1637,16829464,15000000,102.0,8.0,85,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1638,14947243,15000000,93.0,1509.0,45,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1639,34247816,15000000,98.0,6.0,45,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1640,11173718,15000000,120.0,4.0,71,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1641,11599903,15000000,84.0,151.0,79,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1642,528731,15000000,128.0,3.0,54,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1643,7885048,15000000,97.0,12.0,59,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1644,1590246,15000000,100.0,102.0,72,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1645,61847,15000000,103.0,32.0,14,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1646,1148578,15000000,93.0,10.0,16,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1647,70906973,14600000,102.0,1640.0,96,87,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
